"","model","scenario","region","Variable","Unit","X2010","X2020","X2030","X2040","X2050","X2060","X2070","X2080","X2090","X2100"
"128","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation","Mt CO2/yr",29.72628538,43.36930825,65.40429447,90.5558868,123.8522108,172.1698585,236.9539155,320.3413028,421.2888407,539.8684068
"129","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Fossil Fuels and Industry|Energy Supply","Mt CO2/yr",10.64685355,31.39680557,84.11316498,150.1687328,251.3825176,398.6013709,589.2266061,846.0032084,1189.251272,1636.285985
"130","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity","Mt CO2/yr",8.29908468,16.81548062,28.57922349,41.60287835,67.86334995,110.1825727,176.6126627,295.759355,477.0056735,746.3550079
"131","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Land Use","Mt CO2/yr",161.0745256,108.1398511,134.8516951,207.2307963,202.363312,149.1932146,116.4543625,78.36101878,49.8678026,35.65202816
"132","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage","Mt CO2/yr",1.857474667,6.044866667,14.24291,28.63237667,52.9452,90.78336667,146.9193,224.8623667,324.8769333,446.842
"133","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Biomass","Mt CO2/yr",0,0,0,0,0,0,0,0,0,0
"134","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Biomass|Energy","Mt CO2/yr",0,0,0,0,0,0,0,0,0,0
"135","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Biomass|Energy|Demand|Industry","Mt CO2/yr",0,0,0,0,0,0,0,0,0,0
"136","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Biomass|Energy|Supply","Mt CO2/yr",0,0,0,0,0,0,0,0,0,0
"137","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Biomass|Energy|Supply|Electricity","Mt CO2/yr",0,0,0,0,0,0,0,0,0,0
"138","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Biomass|Industrial Processes","Mt CO2/yr",0,0,0,0,0,0,0,0,0,0
"139","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Fossil","Mt CO2/yr",1.857474667,6.044866667,14.24291,28.63237667,52.9452,90.78336667,146.9193,224.8623667,324.8769333,446.842
"140","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Fossil|Energy","Mt CO2/yr",1.857474667,6.044866667,14.24291,28.63237667,52.9452,90.78336667,146.9193,224.8623667,324.8769333,446.842
"141","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Fossil|Energy|Demand|Industry","Mt CO2/yr",1.857474667,6.044866667,14.24291,28.63237667,52.9452,90.78336667,146.9193,224.8623667,324.8769333,446.842
"142","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Fossil|Energy|Supply","Mt CO2/yr",0,0,0,0,0,0,0,0,0,0
"143","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Fossil|Energy|Supply|Electricity","Mt CO2/yr",0,0,0,0,0,0,0,0,0,0
"144","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO2|Carbon Capture and Storage|Fossil|Industrial Processes","Mt CO2/yr",0,0,0,0,0,0,0,0,0,0
"145","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC","Mt BC/yr",0.393274219,0.399401314,0.404331874,0.405711086,0.408373677,0.404300634,0.396270192,0.377607199,0.344434903,0.295068462
"146","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|C2F6","kt C2F6/yr",5e-05,7.41e-05,0.000122,0.000189,0.000284,0.00041,0.000574,0.000773,0.000997,0.00123835
"147","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CF4","kt CF4/yr",0,0,0,0,0,0,0,0,0,0
"148","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4","Mt CH4/yr",11.01321787,14.46973971,19.94039444,27.0139755,36.13542167,47.65361756,62.03261577,79.93642038,102.4883877,129.9076334
"149","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO","Mt CO/yr",57.6126996,56.19110139,53.69103996,50.14197559,46.05365237,43.12251407,41.3728405,39.94782946,39.21911823,37.44539027
"150","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|F-Gases","Mt CO2-equiv/yr",0.114781054,2.155195595,6.577184406,9.851439013,14.68819578,21.31395246,30.5098981,42.66284096,57.61923798,75.79790566
"151","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|HFC","kt HFC134a-equiv/yr",0.079839898,1.506497605,4.598388815,6.887505743,10.26904264,14.90136396,21.33069602,29.82755969,40.28466754,52.99496349
"152","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|HFC|HFC125","kt HFC125/yr",0,0,0,0,0,0,0,0,0,0
"153","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|HFC|HFC134a","kt HFC134a/yr",0,0,0,0,0,0,0,0,0,0
"154","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|HFC|HFC143a","kt HFC143a/yr",0,0,0,0,0,0,0,0,0,0
"155","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|HFC|HFC227ea","kt HFC227ea/yr",0,0,0,0,0,0,0,0,0,0
"156","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|HFC|HFC23","kt HFC23/yr",0,0,0,0,0,0,0,0,0,0
"157","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|HFC|HFC245fa","kt HFC245fa/yr",0,0,0,0,0,0,0,0,0,0
"158","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|HFC|HFC32","kt HFC32/yr",0,0,0,0,0,0,0,0,0,0
"159","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|HFC|HFC43-10","kt HFC43-10/yr",0,0,0,0,0,0,0,0,0,0
"160","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|Kyoto Gases","Mt CO2-equiv/yr",476.3538526,664.8640554,988.673677,1399.296709,1958.193612,2702.157586,3651.261024,4846.537282,6324.878073,8107.557437
"161","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|N2O","kt N2O/yr",481.58854,650.97454,901.020255,1239.059054,1699.155724,2298.683254,3071.184612,4042.477089,5222.669329,6620.803412
"162","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3","Mt NH3/yr",1.324855463,1.896825434,2.760876476,3.875190997,5.317511261,7.144518625,9.433397014,12.29331005,15.91739913,20.32283587
"163","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NOx","Mt NO2/yr",2.018487415,2.094683142,2.163604481,2.139394324,2.155102059,2.302042392,2.601563708,2.991905636,3.318409565,3.411202842
"164","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|OC","Mt OC/yr",2.211634261,2.131840275,2.012113121,1.874020189,1.724518734,1.569188354,1.422363372,1.264093977,1.08928136,0.892859632
"165","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|PFC","kt CF4-equiv/yr",8.25e-05,0.00012233,0.000201407,0.000312016,0.00046885,0.000676861,0.000947605,0.00127613,0.001645927,0.002044367
"166","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|SF6","kt SF6/yr",0,0,0,0,0,0,0,0,0,0
"167","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|Sulfur","Mt SO2/yr",0.603641446,0.778537424,1.039205453,1.197455069,1.405683004,1.684918899,1.997430639,2.258560732,2.305256305,1.880295203
"168","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|VOC","Mt VOC/yr",7.875676769,8.409858316,9.31743454,10.03713812,10.60129334,11.29722456,12.0652692,12.62158446,13.17720631,13.21673223
"169","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Energy Demand|Industry","Mt BC/yr",0.00752599,0.01489628,0.03105054,0.04911538,0.07446896,0.08990296,0.09699583,0.09044262,0.06645075,0.02423089
"170","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Energy Demand|Residential and Commercial","Mt BC/yr",0.174906244,0.198402248,0.213139437,0.225789526,0.231403581,0.229726863,0.221327883,0.20715331,0.190176073,0.172787952
"171","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Energy Demand|Transportation","Mt BC/yr",0.011045585,0.015876404,0.02297289,0.02797788,0.032709461,0.041206279,0.053903823,0.070132293,0.088178651,0.106415482
"172","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Energy Demand|Transportation|Aviation","Mt BC/yr",0.000974,0.00157076,0.00243413,0.00340205,0.00461478,0.00632005,0.00838086,0.0107201,0.0131741,0.0156357
"173","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Energy Demand|Transportation|Ground Transportation","Mt BC/yr",0.007050505,0.009775768,0.013421402,0.015085998,0.014986941,0.016510383,0.019733045,0.024094291,0.028973539,0.034010718
"174","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Energy Demand|Transportation|International Shipping","Mt BC/yr",0.00238064,0.00289341,0.00352867,0.00320613,0.00266988,0.00268073,0.00261437,0.00244676,0.00215325,0.0017315
"175","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Energy Supply","Mt BC/yr",4.06e-05,0.000195,0.000296,0.000358,0.000446,0.000621,0.000866,0.001110024,0.001423296,0.001768796
"176","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Energy Supply and Demand","Mt BC/yr",0.193518419,0.229369932,0.267458867,0.303240786,0.339028002,0.361457102,0.373093536,0.368838247,0.34622877,0.30520312
"177","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Land Use","Mt BC/yr",0.199613301,0.170100029,0.13750127,0.103961914,0.072302971,0.047583071,0.03062996,0.019902824,0.013613022,0.009613919
"178","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Land Use|Agricultural Waste Burning","Mt BC/yr",0.0006016,0.0006192,0.000623,0.000588,0.0004982,0.0003633,0.000252,0.00017376,0.00012124,8.6e-05
"179","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Land Use|Agriculture","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"180","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Land Use|Forest Burning","Mt BC/yr",0.009808952,0.001925665,0.002196417,0.002398377,0.002205679,0.001705086,0.00117219,0.000713,0.000411,0.000252
"181","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Land Use|Savannah Burning","Mt BC/yr",0.189202749,0.167555164,0.134681853,0.100975537,0.069599092,0.045514685,0.02920577,0.019016064,0.013080782,0.009275939
"182","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Other","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"183","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Solvents","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"184","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|BC|Waste","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"185","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Energy Demand|Industry","Mt CH4/yr",0.004985681,0.008310649,0.01180362,0.01677371,0.02292866,0.03017854,0.03847485,0.04659455,0.0537344,0.0597435
"186","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Energy Demand|Residential and Commercial","Mt CH4/yr",1.02736825,1.201684027,1.328391133,1.453904818,1.550689772,1.616726351,1.653763696,1.653498267,1.624704925,1.577499082
"187","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Energy Demand|Transportation","Mt CH4/yr",0.003325455,0.004829129,0.006531905,0.008183185,0.010045205,0.011839943,0.013251135,0.014082241,0.01440309,0.014340229
"188","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Energy Demand|Transportation|Aviation","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"189","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Energy Demand|Transportation|Ground Transportation","Mt CH4/yr",0.003325455,0.004829129,0.006531905,0.008183185,0.010045205,0.011839943,0.013251135,0.014082241,0.01440309,0.014340229
"190","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Energy Demand|Transportation|International Shipping","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"191","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Energy Supply","Mt CH4/yr",0.892562894,0.729903773,0.994880304,1.171152715,1.298459198,1.47230646,1.633177279,1.637988586,1.744200027,1.45751853
"192","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Energy Supply and Demand","Mt CH4/yr",1.92824228,1.944727578,2.341606962,2.650014428,2.882122835,3.131051294,3.33866696,3.352163644,3.437042442,3.109101341
"193","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Land Use","Mt CH4/yr",7.977927084,11.12313294,15.81822975,22.17939005,30.64349151,41.4955763,55.27467488,72.79352134,94.92203404,122.3650377
"194","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Land Use|Agricultural Waste Burning","Mt CH4/yr",0.020041265,0.021301977,0.022151368,0.02163488,0.019096592,0.014661926,0.010818337,0.007994279,0.006017772,0.004642119
"195","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Land Use|Agriculture","Mt CH4/yr",6.650865834,9.943691309,14.86431754,21.45869945,30.14233358,41.16568254,55.06176424,72.65415134,94.82580826,122.2965456
"196","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Land Use|Agriculture|Enteric Fermentation","Mt CH4/yr",6.350761606,9.600949021,14.48451051,21.0650268,29.78467287,40.90604216,54.88512815,72.53635956,94.74537368,122.2410492
"197","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Land Use|Agriculture|Rice","Mt CH4/yr",0.300104228,0.342742288,0.379807025,0.393672645,0.357660712,0.259640384,0.176636089,0.117791781,0.080434582,0.055496419
"198","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Land Use|Forest Burning","Mt CH4/yr",0.023797995,0.02173565,0.018314062,0.014212606,0.010022733,0.006539734,0.004011043,0.002403867,0.001490681,0.000938
"199","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Land Use|Savannah Burning","Mt CH4/yr",1.28322199,1.136404,0.91344678,0.68484312,0.4720386,0.308692096,0.198081263,0.128971857,0.088717323,0.062911918
"200","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Other","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"201","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Solvents","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"202","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CH4|Waste","Mt CH4/yr",1.107048,1.40188,1.780558,2.184571,2.609808,3.02699,3.419274,3.790735,4.129312,4.433495
"203","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Energy Demand|Industry","Mt CO/yr",0.3543373,0.764864791,1.311945304,1.997628321,2.974613399,4.24980715,5.959895694,7.864890685,9.544174221,10.97142461
"204","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Energy Demand|Residential and Commercial","Mt CO/yr",17.47941954,19.82043649,21.30565458,22.55039607,23.0867405,22.90559359,22.05417677,20.63482155,18.94559598,17.22442088
"205","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Energy Demand|Transportation","Mt CO/yr",0.64949179,0.88210559,1.196538629,1.193994918,0.88238221,0.789847435,0.871565151,1.046565588,1.253807935,1.468801179
"206","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Energy Demand|Transportation|Aviation","Mt CO/yr",0.00169268,0.00272857,0.00422834,0.00590972,0.00801634,0.0109786,0.0145584,0.0186219,0.0228847,0.0271608
"207","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Energy Demand|Transportation|Ground Transportation","Mt CO/yr",0.640797162,0.871333472,1.183107492,1.183498478,0.876240026,0.782158989,0.86184092,1.034217389,1.238236398,1.449318524
"208","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Energy Demand|Transportation|International Shipping","Mt CO/yr",0.00812512,0.00987521,0.0120433,0.0089638,0.00450348,0.00521073,0.00599518,0.00684043,0.00770929,0.00861783
"209","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Energy Supply","Mt CO/yr",3.819543161,3.535718581,4.625091097,5.286091805,5.795959148,6.409900459,6.829545664,6.700579844,6.92256861,5.96342419
"210","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Energy Supply and Demand","Mt CO/yr",22.30279179,25.00312545,28.43922961,31.02811111,32.73969525,34.35514863,35.71518328,36.24685767,36.66614675,35.62807086
"211","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Land Use","Mt CO/yr",35.30872082,31.18601591,25.24872722,19.10909502,13.30696685,8.75788724,5.645288296,3.685499961,2.534488879,1.796145044
"212","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Land Use|Agricultural Waste Burning","Mt CO/yr",0.776570999,0.799566137,0.802680033,0.757881408,0.641487788,0.467761244,0.324044368,0.222891297,0.155377528,0.110528193
"213","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Land Use|Agriculture","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"214","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Land Use|Forest Burning","Mt CO/yr",0.348287221,0.113704077,0.112650791,0.107642511,0.090807659,0.066850596,0.044545428,0.026913754,0.015761001,0.009698151
"215","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Land Use|Savannah Burning","Mt CO/yr",34.1838626,30.2727457,24.3333964,18.2435711,12.5746714,8.2232754,5.2766985,3.43569491,2.36335035,1.6759187
"216","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Other","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"217","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Solvents","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"218","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|CO|Waste","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"219","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|N2O|Land Use","kt N2O/yr",381.200793,481.690148,636.113,843.520877,1120.498276,1479.077058,1941.970397,2537.609191,3295.325722,4238.43237
"220","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|N2O|Land Use|Agricultural Waste Burning","kt N2O/yr",0.5184,0.5503,0.5729,0.5589,0.4933,0.3794,0.2795,0.20635,0.1557,0.11993
"221","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|N2O|Land Use|Agriculture","kt N2O/yr",273.010977,385.768594,558.854948,785.454912,1080.360712,1452.772342,1925.060398,2526.580849,3287.730534,4233.040454
"222","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|N2O|Land Use|Forest Burning","kt N2O/yr",0.699,0.638,0.538,0.417,0.294,0.192,0.118,0.0706,0.0438,0.0275
"223","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|N2O|Land Use|Savannah Burning","kt N2O/yr",106.972416,94.733254,76.147152,57.090065,39.350264,25.733316,16.512499,10.751392,7.395688,5.244486
"224","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|N2O|Other","kt N2O/yr",0,0,0,0,0,0,0,0,0,0
"225","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Energy Demand|Industry","Mt NH3/yr",0.000275,0.000596,0.001003635,0.001520662,0.002257997,0.003279082,0.004693869,0.006318249,0.007811871,0.009155488
"226","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Energy Demand|Residential and Commercial","Mt NH3/yr",0.004880519,0.005776071,0.006599189,0.007399715,0.008138874,0.008815078,0.009400736,0.009802794,0.010010009,0.010050007
"227","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Energy Demand|Transportation","Mt NH3/yr",0.000145562,0.00019881,0.000269132,0.000348464,0.00044787,0.00057742,0.00073712,0.00092392,0.001128885,0.00134259
"228","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Energy Demand|Transportation|Aviation","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"229","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Energy Demand|Transportation|Ground Transportation","Mt NH3/yr",0.000145281,0.000198405,0.000268566,0.000347732,0.000446935,0.00057621,0.00073556,0.00092196,0.001126485,0.00133966
"230","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Energy Demand|Transportation|International Shipping","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"231","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Energy Supply","Mt NH3/yr",0.154391,0.145975,0.196289267,0.230408129,0.25916057,0.296719104,0.328963343,0.32999212,0.351339396,0.293775968
"232","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Energy Supply and Demand","Mt NH3/yr",0.159692081,0.152545881,0.204161223,0.23967697,0.270005311,0.309390684,0.343795068,0.347037083,0.370290161,0.314324053
"233","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Land Use","Mt NH3/yr",1.1651637,1.744280641,2.556715883,3.635515037,5.047506033,6.835128597,9.089603744,11.94627442,15.54711135,20.0085147
"234","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Land Use|Agricultural Waste Burning","Mt NH3/yr",0.009634745,0.010240232,0.010648832,0.01040027,0.009179368,0.007047881,0.005200831,0.003842673,0.002892574,0.002231552
"235","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Land Use|Agriculture","Mt NH3/yr",1.155528955,1.734040409,2.546067051,3.625114767,5.038326665,6.828080716,9.084402913,11.94243174,15.54421878,20.00628315
"236","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Land Use|Forest Burning","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"237","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Land Use|Savannah Burning","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"238","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Other","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"239","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Solvents","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"240","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NH3|Waste","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"241","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NOx|Energy Demand|Industry","Mt NO2/yr",0.04173132,0.0888159,0.1654935,0.257172,0.387725703,0.52964197,0.695588309,0.856231626,0.969155006,1.02959204
"242","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NOx|Energy Demand|Residential and Commercial","Mt NO2/yr",0.191836749,0.219200119,0.232326209,0.252026247,0.266619184,0.276271864,0.281948963,0.282067647,0.281921817,0.287442919
"243","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NOx|Energy Demand|Transportation","Mt NO2/yr",0.271359675,0.356573428,0.469722277,0.494663479,0.46870917,0.522387939,0.617825085,0.740927432,0.87646617,1.017183267
"244","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NOx|Energy Demand|Transportation|Aviation","Mt NO2/yr",0.0159814,0.0257618,0.0399218,0.0557965,0.0756862,0.103654,0.137453,0.175818,0.216066,0.256438
"245","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NOx|Energy Demand|Transportation|Ground Transportation","Mt NO2/yr",0.177715271,0.241846748,0.328544921,0.364967751,0.358706648,0.395616129,0.471894803,0.573562568,0.686151146,0.801848301
"246","GCAM4","SSP3-Ref-SPA0-V17","Africa_Eastern","Emissions|NOx|Energy Demand|Transportation|International Shipping","Mt NO2/yr",0.0908433,0.11041,0.134651,0.122037,0.101167,0.114489,0.128773,0.143561,0.158,0.172377
